customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,MonthlyToTotalRatio
4304,0,0,0,0,27,1,0,0,2,2,0,0,0,0,2,0,0,52.85,1498.65,0,0.03526507189804157
2163,0,1,1,0,27,1,2,1,2,0,0,2,2,2,0,1,0,104.3,2867.75,1,0.0363699764623834
5557,1,0,0,0,58,1,2,1,0,0,0,2,0,0,0,0,0,80.65,4807.35,0,0.016776394479286926
5708,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,71.35,71.35,1,1.0
6800,0,0,1,1,18,1,2,2,1,1,1,1,1,1,2,1,1,24.65,471.35,0,0.05229659488702662
2002,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,1,0,21.3,1041.8,0,0.020445382990977156
6144,0,0,1,1,70,1,2,1,0,2,2,2,2,2,2,1,2,110.2,7689.8,0,0.014330671799006477
2356,0,0,0,0,13,1,2,1,0,2,2,2,0,0,0,0,2,89.4,1132.35,1,0.0789508544178037
2852,0,0,1,1,36,1,0,0,2,0,0,0,0,0,0,0,1,51.05,1815.0,0,0.028126721763085397
5101,1,0,0,0,67,1,0,2,1,1,1,1,1,1,2,1,3,19.8,1311.3,0,0.01509951956074125
3485,0,0,0,0,10,1,0,2,1,1,1,1,1,1,0,1,3,19.9,199.45,0,0.0997743795437453
1086,1,1,0,0,19,1,0,1,2,0,0,0,0,2,0,1,2,87.3,1637.3,0,0.053319489403285895
3385,0,0,1,1,71,1,0,2,1,1,1,1,1,1,2,0,0,19.85,1326.35,0,0.014965883816488862
4547,1,0,1,1,72,1,2,0,2,2,2,2,2,2,2,1,3,89.4,6376.55,0,0.014020120598129083
6519,0,0,1,1,48,1,0,2,1,1,1,1,1,1,2,0,3,20.0,935.9,0,0.021369804466289135
6182,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.05,20.05,0,1.0
5667,1,0,1,1,18,1,0,0,2,0,2,2,2,2,0,0,2,83.25,1611.15,0,0.0516711665580486
3562,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.6,20.6,1,1.0
2948,1,1,1,0,67,1,2,1,0,2,0,2,2,2,2,0,0,102.9,6989.7,0,0.014721661873900168
6277,1,0,1,1,69,0,1,0,2,0,2,2,0,0,2,0,3,39.1,2779.5,0,0.014067278287461774
4160,1,0,0,0,19,1,2,1,0,2,0,0,2,2,0,1,2,99.95,1931.75,1,0.051740649669988356
3622,1,1,1,0,72,1,2,1,2,2,2,2,2,2,2,1,3,114.5,8331.95,0,0.0137422812186823
1641,0,1,0,0,38,1,0,2,1,1,1,1,1,1,2,0,3,20.2,735.9,0,0.027449381709471397
947,1,1,1,0,40,1,0,0,0,0,0,0,0,2,1,0,2,55.8,2283.3,0,0.02443831296807252
2502,0,0,1,1,61,1,2,2,1,1,1,1,1,1,2,1,3,24.2,1445.2,0,0.01674508718516468
3386,0,0,0,0,10,1,2,1,0,2,0,0,0,0,0,1,1,81.0,818.05,1,0.0990159525701363
6848,1,0,1,0,32,1,2,0,2,0,0,2,2,0,1,1,1,72.8,2333.05,0,0.031203789031525254
3281,0,0,0,0,21,1,2,1,0,2,0,0,2,2,0,1,1,99.85,1992.55,0,0.05011166595568493
2340,0,1,0,0,59,1,2,1,0,0,2,0,2,2,1,1,2,99.5,5890.0,0,0.016893039049235992
1650,0,1,1,0,13,1,0,1,0,0,0,0,0,0,0,1,2,70.15,916.75,1,0.07652031633487866
638,0,0,0,0,47,1,0,2,1,1,1,1,1,1,2,0,1,20.25,1029.8,0,0.01966401242959798
5297,1,0,1,1,69,1,2,2,1,1,1,1,1,1,2,1,0,26.0,1796.55,0,0.014472182794801147
5425,1,0,0,0,2,1,0,2,1,1,1,1,1,1,0,1,1,19.9,33.7,0,0.5905044510385756
988,0,0,1,1,22,1,0,2,1,1,1,1,1,1,0,0,0,19.05,454.05,0,0.04195573174760489
4204,1,1,1,0,15,1,2,1,2,0,2,0,2,0,0,1,2,96.5,1392.25,0,0.06931226432034476
4503,0,0,0,0,53,1,0,2,1,1,1,1,1,1,2,0,1,19.85,1049.6,0,0.01891196646341464
3934,0,1,1,0,28,1,2,2,1,1,1,1,1,1,0,0,3,25.7,734.6,0,0.03498502586441601
4137,1,0,0,0,22,1,0,2,1,1,1,1,1,1,1,0,3,20.3,475.1,0,0.04272784676910124
7036,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,1,3,70.15,70.15,1,1.0
3198,1,1,1,0,16,1,0,1,0,0,2,2,0,2,0,1,2,91.55,1540.05,0,0.05944612187915977
768,0,0,1,1,48,0,1,0,2,2,0,2,0,0,2,0,3,39.4,1978.65,0,0.019912566648977836
979,1,1,1,0,30,1,2,1,2,2,2,2,2,0,0,1,0,105.7,3181.8,0,0.03322018982965617
6788,0,0,0,0,3,1,0,1,0,0,0,0,0,0,0,1,2,70.25,229.7,0,0.30583369612538097
488,1,1,0,0,57,1,2,1,2,0,0,2,0,2,2,0,2,93.75,5625.55,0,0.01666503719636302
873,0,1,1,0,68,1,2,1,2,2,0,0,0,2,1,1,1,96.55,6581.9,1,0.014669016545374437
811,0,0,1,0,23,1,0,0,0,0,0,2,2,0,1,0,0,60.0,1347.15,0,0.04453847010355194
1326,0,0,1,0,65,1,0,0,0,0,0,2,2,0,2,1,1,59.8,3808.2,0,0.015702956777480175
6129,1,0,1,0,44,1,0,1,0,0,0,0,2,2,1,1,0,90.65,3974.15,0,0.0228099090371526
2379,0,0,1,1,71,1,2,1,2,2,2,0,2,2,2,1,0,109.0,7661.8,0,0.014226421989610796
4434,0,0,1,0,37,1,2,0,2,0,2,2,0,0,1,0,1,68.1,2479.25,0,0.027467984269436318
1053,0,0,0,0,12,1,0,2,1,1,1,1,1,1,0,0,3,20.4,266.6,0,0.0765191297824456
6105,1,0,1,1,69,1,2,0,0,2,2,2,2,2,2,1,0,81.95,5601.4,0,0.014630271003677654
178,0,0,0,0,35,1,0,0,2,2,2,0,0,0,0,0,2,60.55,1982.6,0,0.03054070412589529
6869,1,0,0,0,5,1,0,0,0,2,0,2,0,2,0,1,0,65.6,339.9,0,0.1929979405707561
2843,1,0,1,1,58,1,2,1,0,0,0,0,2,0,2,0,0,82.5,4828.05,0,0.017087644079908038
2998,1,0,1,0,72,1,2,0,2,2,2,2,0,2,2,1,0,82.3,5980.55,0,0.013761276136810158
4317,1,0,1,0,72,1,2,0,2,2,2,2,0,0,2,0,3,68.15,4808.7,0,0.014172229500696656
2157,0,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,1,20.3,20.3,0,1.0
1530,0,0,0,0,39,1,0,1,2,0,2,2,2,0,1,1,2,95.55,3692.85,1,0.02587432470855843
1167,1,0,1,1,53,1,0,2,1,1,1,1,1,1,1,0,1,20.2,1068.15,0,0.01891120161026073
1228,0,0,0,0,27,1,0,1,0,0,2,2,0,2,0,1,2,89.2,2383.6,0,0.037422386306427254
3434,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,1.0
978,0,1,0,0,1,1,0,1,0,0,0,0,2,2,0,1,2,89.3,89.3,1,1.0
5253,0,0,1,0,18,1,0,1,2,0,0,0,0,0,0,0,2,74.8,1438.05,0,0.05201488126282118
341,1,0,1,1,46,1,0,2,1,1,1,1,1,1,2,1,3,20.2,917.45,0,0.022017548640252873
6117,0,0,1,0,72,1,2,0,2,0,2,2,2,2,2,1,1,84.4,6096.45,0,0.013844122399101117
4768,0,0,0,0,36,1,0,1,0,0,2,2,0,2,0,1,2,87.55,3078.1,1,0.028442870601994737
3379,0,0,1,0,4,0,1,0,0,0,0,0,0,0,0,1,2,25.15,99.95,0,0.2516258129064532
1929,0,0,0,0,25,1,0,2,1,1,1,1,1,1,2,0,1,19.8,475.2,0,0.04166666666666667
672,0,0,1,1,40,0,1,0,0,2,0,0,2,2,0,1,2,50.85,2036.55,0,0.024968697061206455
5135,1,0,1,0,63,1,2,1,0,2,2,0,2,2,0,1,2,102.4,6444.05,0,0.015890627788424982
2443,0,1,0,0,15,1,0,1,2,0,2,2,0,2,0,1,3,96.3,1426.75,1,0.06749605747327843
2722,1,0,0,0,14,1,2,0,0,2,0,0,0,0,0,1,1,55.5,767.55,0,0.07230799296462771
795,1,1,1,0,72,1,2,1,0,2,2,2,2,2,2,1,0,109.75,7932.5,0,0.013835486920895052
5015,1,0,0,0,39,1,2,1,2,2,0,0,2,2,0,1,2,106.4,4040.65,0,0.02633239701533169
6050,0,0,1,1,47,0,1,0,2,2,2,0,2,2,2,1,1,60.0,2768.65,0,0.021671211601321943
801,1,0,1,0,19,1,2,1,2,2,0,2,0,0,0,1,1,88.8,1672.35,0,0.05309893263969863
3172,0,0,0,0,5,1,2,1,0,0,0,0,2,0,0,1,2,85.2,474.8,1,0.17944397641112048
5732,0,0,0,0,13,0,1,0,0,0,0,0,0,2,0,1,2,35.1,446.1,1,0.07868190988567586
5070,0,0,0,0,17,1,2,1,0,0,2,0,0,0,0,0,0,80.05,1345.65,0,0.059487979786720165
6136,1,1,1,0,34,1,2,1,0,0,0,0,0,0,0,1,2,75.55,2425.4,0,0.031149501113218434
2496,0,0,0,0,42,1,0,0,0,2,0,0,0,0,0,1,2,49.55,2077.95,0,0.023845617074520563
2913,1,0,1,0,5,1,2,1,0,2,0,0,0,0,0,1,2,81.3,416.3,1,0.19529185683401393
1067,0,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1663.5,0,0.014367297865945296
1153,1,1,1,0,19,1,0,0,2,0,2,0,2,0,0,0,0,66.4,1286.05,0,0.05163096302632091
5578,0,0,0,1,2,1,0,2,1,1,1,1,1,1,0,1,2,19.6,35.85,1,0.5467224546722455
5998,1,0,0,0,57,1,0,2,1,1,1,1,1,1,2,0,1,18.8,1094.35,0,0.017179147439119115
1662,1,0,1,0,72,1,2,1,0,2,2,2,2,2,2,1,2,108.4,7719.5,0,0.014042360256493297
5779,0,0,0,0,6,1,0,1,0,2,0,0,0,2,0,1,3,85.95,514.6,0,0.16702293043140304
6428,0,0,1,1,17,1,2,1,0,0,0,0,0,2,0,1,2,85.45,1451.6,1,0.058866078809589426
4804,1,0,1,0,61,1,2,0,0,2,2,0,2,2,2,0,0,80.9,4932.5,0,0.016401419158641663
2393,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,1,2,71.0,71.0,1,1.0
5759,1,0,1,1,48,1,2,1,2,2,2,2,2,2,2,0,1,111.8,5443.65,0,0.020537690703847603
536,1,0,0,0,16,1,0,2,1,1,1,1,1,1,0,1,1,20.6,330.25,0,0.062376987130961396
1811,1,1,0,0,9,1,2,1,0,0,0,0,0,2,0,1,2,85.05,746.5,1,0.11393168117883455
245,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,2,44.6,122.7,0,0.3634881825590872
3048,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,2,44.4,44.4,1,1.0
2238,1,0,0,0,65,1,2,1,0,2,2,0,2,2,2,0,1,105.1,6631.85,0,0.015847764952464243
2369,0,0,1,1,70,1,2,1,2,2,2,2,2,2,2,1,1,115.15,8250.0,0,0.013957575757575759
1189,1,0,1,0,60,1,0,0,2,0,0,0,2,0,1,1,3,59.8,3561.15,0,0.01679232832090757
6401,0,0,1,0,69,1,2,2,1,1,1,1,1,1,1,1,2,26.3,1763.55,0,0.014913101414760002
6436,0,1,0,0,35,1,0,1,0,0,0,0,0,0,0,0,2,70.55,2419.0,0,0.0291649441918148
6957,0,0,0,0,22,1,0,2,1,1,1,1,1,1,0,1,3,20.05,470.2,0,0.04264142917907274
3783,1,0,1,1,66,1,2,0,0,2,2,0,2,2,2,0,0,79.85,5234.95,0,0.015253249792261626
943,1,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,2,70.3,70.3,1,1.0
6693,0,0,1,0,1,1,0,1,0,0,0,0,2,0,0,1,0,79.35,79.35,1,1.0
2205,1,0,1,1,34,1,2,1,0,0,2,0,0,2,0,1,1,90.05,3097.0,0,0.02907652567000323
272,0,0,1,1,72,1,2,2,1,1,1,1,1,1,2,0,0,24.45,1709.1,0,0.014305774969282078
4928,1,0,1,1,31,0,1,0,2,0,2,2,2,2,1,0,2,59.95,1848.8,0,0.032426438771094766
4805,1,0,0,1,30,1,2,2,1,1,1,1,1,1,1,0,0,25.35,723.3,0,0.035047698050601414
6943,0,0,0,0,9,1,0,1,0,0,0,0,2,2,0,1,0,90.8,809.75,1,0.11213337449830194
4273,1,0,1,1,20,1,0,1,0,0,0,0,0,0,0,1,2,70.45,1470.95,1,0.0478942180223665
3510,1,1,1,0,19,0,1,0,0,2,2,0,0,0,0,1,1,34.3,577.15,0,0.05942995755003032
3567,0,0,1,0,65,1,2,1,2,0,2,0,2,2,0,1,2,105.05,6914.95,0,0.015191722282879848
3244,0,0,1,1,30,1,0,2,1,1,1,1,1,1,2,0,3,19.3,602.9,0,0.032011942278984906
1977,1,0,0,0,6,1,0,2,1,1,1,1,1,1,1,0,3,19.15,124.4,0,0.15393890675241156
2062,0,0,0,0,2,0,1,0,0,2,0,0,2,2,0,0,2,51.4,96.8,0,0.53099173553719
6920,1,0,1,1,53,1,2,0,2,0,0,2,0,2,0,0,2,71.85,3827.9,0,0.01877008281303064
1407,1,1,1,0,7,1,2,1,0,0,0,0,0,0,0,1,2,75.4,533.05,0,0.14145014538973832
1049,0,0,1,1,61,1,0,0,2,0,0,0,0,0,1,1,0,49.7,2961.4,0,0.01678260282298913
5079,1,1,0,0,70,0,1,0,0,0,0,0,2,2,1,1,2,45.25,3264.45,1,0.013861446798082372
2065,0,0,0,0,13,1,2,0,2,0,2,0,2,2,0,1,2,78.75,995.35,0,0.07911789822675441
1025,1,1,1,0,35,1,2,1,0,0,2,0,0,0,1,1,0,81.6,2815.25,0,0.02898499245182488
2014,0,0,1,0,2,1,0,1,0,0,0,0,0,0,0,1,1,70.4,154.8,0,0.45478036175710596
3197,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,1,2,75.8,246.3,1,0.30775477060495326
2351,0,0,0,0,3,1,2,1,0,0,0,0,0,0,0,0,2,76.1,257.6,0,0.29541925465838503
6610,0,0,0,0,62,1,2,1,0,0,0,0,2,2,1,1,0,94.0,5757.2,0,0.01632738136594178
7018,1,0,1,1,72,1,2,1,2,2,2,2,0,2,2,0,1,103.95,7517.7,0,0.013827367412905543
175,1,0,1,0,63,1,0,2,1,1,1,1,1,1,2,1,0,19.95,1234.8,0,0.016156462585034014
4925,1,1,0,0,20,1,0,1,0,0,0,0,0,0,0,0,1,71.3,1389.2,1,0.05132450331125828
2891,0,1,0,0,35,1,2,1,2,2,2,2,2,2,1,1,0,110.8,3836.3,0,0.028881995672914003
2373,1,1,1,0,21,1,0,1,0,0,0,0,0,0,0,1,2,69.1,1474.75,1,0.04685539922020681
6439,1,0,1,0,62,1,2,1,2,2,0,0,0,2,1,0,2,96.1,6001.45,0,0.016012796907414042
5594,0,0,0,0,15,1,2,0,0,0,0,0,0,0,0,1,3,48.8,720.1,0,0.067768365504791
1606,0,0,0,0,55,1,0,0,2,0,0,0,0,0,0,1,1,50.55,2832.75,0,0.017844850410378605
6960,0,0,0,0,11,1,0,0,0,0,0,0,0,0,0,1,3,44.65,472.25,0,0.09454737956590789
251,0,0,1,1,17,1,2,1,0,0,2,0,2,0,0,0,2,88.25,1460.65,1,0.06041830691815287
5862,0,0,0,0,61,1,0,2,1,1,1,1,1,1,1,0,0,19.45,1336.35,0,0.014554570284730797
1488,0,0,1,0,71,1,2,0,2,2,2,2,2,2,2,0,1,89.3,6388.65,0,0.013977913956782733
3144,0,0,0,0,2,1,0,1,0,0,0,0,0,0,0,0,0,70.0,153.05,1,0.45736687357072847
6785,1,0,0,0,35,1,0,2,1,1,1,1,1,1,2,0,3,19.25,677.9,0,0.028396518660569407
6751,0,0,0,0,17,1,0,1,0,0,0,0,0,0,0,0,0,70.5,1165.6,0,0.06048387096774194
5653,0,0,0,0,21,1,2,1,0,0,0,0,2,2,0,1,2,97.35,2119.5,1,0.04593064401981599
3594,0,0,1,0,47,1,0,2,1,1,1,1,1,1,2,0,0,19.65,921.55,0,0.021322771417720144
1795,0,0,1,0,3,1,0,2,1,1,1,1,1,1,0,0,3,20.85,72.0,0,0.28958333333333336
5329,1,0,0,0,3,1,0,2,1,1,1,1,1,1,0,1,3,19.65,68.35,0,0.28749085588880763
1664,1,1,1,0,44,1,0,2,1,1,1,1,1,1,2,1,1,19.35,847.25,0,0.022838595455886693
6497,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.0,44.0,0,1.0
2381,0,0,1,1,44,1,2,1,0,2,2,0,0,2,1,0,2,94.4,4295.35,0,0.021977254472860187
385,1,0,1,1,5,1,2,2,1,1,1,1,1,1,0,1,0,25.9,135.0,1,0.19185185185185183
503,1,0,0,0,24,1,2,0,2,0,0,0,0,0,0,1,0,55.65,1400.55,1,0.039734390061047446
3174,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,2,69.65,69.65,1,1.0
1439,0,0,0,0,18,1,0,1,2,0,0,0,0,0,0,1,2,75.4,1380.4,0,0.0546218487394958
2061,0,0,0,0,10,1,2,1,0,0,2,0,2,2,0,1,2,100.6,1060.2,1,0.09488775702697604
1577,0,0,1,0,65,1,0,0,2,2,2,0,0,2,2,0,0,71.0,4386.2,0,0.016187132369704985
3418,0,1,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,86.0,86.0,1,1.0
4819,0,0,0,0,53,1,2,1,2,0,2,0,2,2,1,1,1,106.95,5785.5,1,0.01848586984703137
6298,1,0,0,0,3,1,0,2,1,1,1,1,1,1,1,0,3,21.2,52.05,0,0.40730067243035545
4682,1,0,1,0,33,1,0,0,2,2,0,2,0,0,2,1,3,61.05,2018.4,0,0.030246730083234242
2473,1,0,0,0,3,0,1,0,0,2,0,0,0,0,0,1,2,29.6,79.45,1,0.37256135934550033
2259,0,0,0,0,34,1,0,0,2,0,2,2,2,2,1,1,0,79.95,2727.3,0,0.02931470685293147
1448,0,0,1,1,14,1,0,2,1,1,1,1,1,1,2,1,3,19.7,263.65,0,0.07472027308932297
4349,0,0,0,0,13,1,0,2,1,1,1,1,1,1,0,1,3,20.3,275.4,0,0.07371096586782862
3356,1,1,1,0,46,0,1,0,0,2,2,2,2,2,1,1,0,59.9,2816.65,1,0.02126639802602382
168,1,0,1,1,23,1,2,2,1,1,1,1,1,1,1,0,3,24.35,538.5,0,0.04521819870009285
1164,0,0,1,1,47,1,0,2,1,1,1,1,1,1,2,0,3,19.75,948.9,0,0.020813573611550215
3016,1,0,0,1,17,1,0,0,2,0,0,0,0,0,0,1,3,50.3,846.8,0,0.059400094473311287
6074,0,0,1,1,49,1,2,1,0,0,0,0,2,2,0,1,2,95.6,4783.5,1,0.01998536636354134
6824,1,1,1,0,59,0,1,0,0,2,0,0,2,2,0,1,2,50.25,2997.45,0,0.016764249612170344
257,0,0,0,0,69,1,2,0,2,0,2,2,2,2,2,1,1,85.35,5897.4,0,0.014472479397700681
3460,1,0,0,0,11,0,1,0,0,0,2,0,2,0,1,1,2,41.6,470.6,1,0.08839779005524862
1866,1,0,0,0,10,1,0,0,2,0,0,0,0,0,0,1,3,51.65,524.5,0,0.0984747378455672
2480,1,0,1,1,12,1,2,2,1,1,1,1,1,1,2,1,0,24.0,269.65,0,0.08900426478768775
5601,1,0,0,0,45,1,2,1,0,2,0,0,2,2,0,1,1,100.85,4740.0,1,0.021276371308016878
5699,0,0,1,1,39,1,0,0,0,0,2,0,2,0,0,1,3,59.85,2341.5,0,0.025560538116591928
1120,1,1,1,0,71,1,2,2,1,1,1,1,1,1,2,0,1,25.45,1789.65,0,0.014220657670494229
377,1,0,1,1,71,1,2,2,1,1,1,1,1,1,2,0,1,23.9,1626.4,0,0.0146950319724545
5888,0,0,1,1,33,1,2,2,1,1,1,1,1,1,1,0,1,24.15,800.3,0,0.030176183931025866
7008,1,1,0,0,67,1,2,1,0,0,0,0,0,0,0,1,3,75.7,5060.85,0,0.01495796160723989
72,1,0,1,1,37,0,1,0,2,2,2,0,0,0,0,0,0,40.2,1448.8,1,0.027747101049144123
4377,1,0,1,1,49,1,2,1,0,0,0,0,2,0,0,0,2,84.5,4254.85,1,0.019859689530770767
5018,0,0,1,0,9,1,0,0,0,2,0,0,0,0,0,0,3,50.85,466.6,0,0.10897985426489498
1008,1,0,1,0,52,1,2,1,2,0,2,2,0,0,2,1,1,91.6,4627.8,0,0.019793422360516875
6616,0,0,0,0,70,1,2,1,0,2,0,0,2,2,1,0,2,98.9,6838.6,0,0.014462024390957213
1116,1,0,0,0,1,1,0,1,0,2,0,0,0,2,0,1,2,85.0,85.0,0,1.0
1322,0,1,0,0,14,1,2,1,0,2,0,0,0,0,0,1,2,78.95,1101.85,1,0.07165222126423743
48,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,3,44.3,44.3,0,1.0
3357,1,0,0,0,1,1,0,2,1,1,1,1,1,1,0,0,3,20.2,20.2,1,1.0
3799,0,0,0,0,52,1,2,1,0,2,0,0,0,0,1,1,3,80.2,4297.6,0,0.018661578555472822
583,1,0,0,0,6,1,0,0,0,0,2,0,2,0,0,0,3,60.9,414.1,0,0.1470659261048056
1327,1,0,1,0,7,0,1,0,2,2,0,0,0,0,0,0,3,34.2,256.6,0,0.1332813717848792
5154,0,1,0,0,47,1,2,1,0,2,2,0,0,0,0,1,0,85.2,3969.35,1,0.021464471512968118
4363,0,0,0,0,26,1,0,1,2,0,2,2,0,0,1,1,1,87.15,2274.1,0,0.03832285299678994
2171,1,0,1,1,25,1,0,0,2,0,0,2,0,0,0,0,2,54.3,1296.8,0,0.04187230104873535
6686,1,0,0,0,69,1,0,2,1,1,1,1,1,1,2,1,3,19.1,1268.85,0,0.015053000748709463
3675,0,0,0,0,72,1,2,1,2,2,2,2,2,2,2,1,1,112.75,8192.6,0,0.013762419744647609
3632,1,0,0,0,4,1,0,2,1,1,1,1,1,1,0,1,3,19.95,59.25,0,0.33670886075949363
6023,1,0,1,1,59,1,0,2,1,1,1,1,1,1,2,0,3,19.5,1147.85,0,0.01698828244108551
4701,1,0,0,0,67,1,0,0,2,0,2,0,0,2,2,0,0,65.55,4361.55,0,0.015029060769680502
6578,0,1,0,0,26,1,0,1,0,0,0,0,0,2,0,1,2,78.8,2006.1,0,0.03928019540401775
41,0,0,0,0,27,1,0,0,0,2,2,2,2,2,1,0,3,78.2,2078.95,0,0.0376151422593136
4227,1,0,1,1,72,1,2,1,2,0,2,0,2,2,2,0,0,105.25,7609.75,0,0.013830940569663918
5703,0,0,0,0,6,1,0,1,0,0,2,2,0,2,0,1,2,89.25,487.05,0,0.18324607329842932
1529,1,0,1,1,62,1,0,2,1,1,1,1,1,1,2,0,1,20.65,1218.45,0,0.01694776150026673
1242,1,0,0,0,20,1,2,0,0,2,0,2,2,0,1,1,2,68.7,1416.2,0,0.048510097443863864
937,1,0,0,0,6,1,0,0,2,0,2,2,2,2,0,0,1,78.65,483.3,0,0.1627353610593834
4311,1,0,0,0,51,1,2,2,1,1,1,1,1,1,2,0,3,24.75,1234.6,0,0.020046978778551758
1233,0,0,1,1,61,1,0,2,1,1,1,1,1,1,2,0,1,19.75,1311.6,0,0.01505794449527295
4120,1,1,1,0,62,1,2,1,2,2,2,0,0,0,0,1,2,89.1,5618.3,0,0.015858889699731232
5956,0,0,0,0,72,1,2,1,2,0,0,2,0,0,2,1,0,84.7,6185.15,0,0.013694089876559179
3,1,1,1,0,13,1,0,1,0,2,2,0,2,2,0,1,2,98.0,1237.85,1,0.07916952781031628
2939,1,0,1,0,5,1,0,1,0,0,2,0,2,2,0,1,2,94.45,498.1,1,0.18962055812085926
4606,1,1,0,0,3,1,2,1,0,2,2,0,2,2,0,1,2,105.0,294.45,1,0.3565970453387672
6983,0,1,1,0,26,1,2,1,0,2,2,0,0,2,0,1,2,93.85,2381.55,1,0.03940710881568726
2036,1,1,0,0,13,1,0,0,0,2,0,0,2,0,0,1,2,59.9,788.35,0,0.07598148030697024
6628,0,0,1,1,38,1,0,2,1,1,1,1,1,1,2,1,3,19.95,756.4,0,0.02637493389740878
3832,0,1,1,0,8,1,2,1,0,0,0,0,0,2,0,1,2,84.0,613.4,1,0.13694163677861101
7027,1,1,1,1,34,1,2,1,0,2,2,2,2,2,0,1,2,108.9,3625.2,0,0.030039721946375376
3306,1,0,0,0,18,0,1,0,2,0,2,0,0,0,0,0,3,33.6,550.35,0,0.06105205778141183
6838,1,0,1,1,56,1,0,1,0,2,2,2,0,0,1,1,3,85.85,4793.8,0,0.017908548541866576
2017,0,0,0,0,36,0,1,0,0,2,0,2,0,0,0,1,0,34.85,1267.2,0,0.027501578282828284
5142,0,0,1,0,9,0,1,0,0,0,2,0,2,2,0,1,2,48.75,442.2,1,0.11024423337856173
1493,1,0,0,0,1,1,0,1,0,0,2,0,2,0,0,1,2,84.85,84.85,1,1.0
4253,1,0,0,0,12,1,0,0,2,0,0,2,0,0,0,0,3,56.65,654.85,1,0.08650836069328853
5976,0,1,1,1,57,1,0,1,0,2,2,2,2,0,0,1,1,95.3,5567.45,0,0.017117351749903458
4445,0,0,0,0,42,1,0,0,2,2,2,2,0,2,1,0,1,73.9,3160.55,1,0.02338200629637247
5639,0,0,1,1,33,1,2,2,1,1,1,1,1,1,2,1,3,24.5,740.3,1,0.033094691341348105
977,1,0,1,0,70,1,0,1,2,2,0,2,0,0,2,0,0,84.6,5706.2,0,0.014825978759945322
6192,0,0,0,0,68,0,1,0,0,2,0,2,0,2,0,0,2,44.95,3085.35,0,0.014568849563258627
1978,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,2,24.7,24.7,0,1.0
4113,0,0,0,0,37,1,2,1,0,0,0,2,2,2,0,0,1,100.3,3541.4,0,0.028322132489975713
3091,0,0,0,1,4,1,2,2,1,1,1,1,1,1,0,1,3,25.45,84.2,0,0.3022565320665083
4886,1,0,0,0,1,1,0,0,2,0,0,0,0,0,0,1,3,50.7,50.7,0,1.0
5246,1,0,0,0,20,0,1,0,2,2,2,2,2,0,0,1,1,55.0,1165.55,0,0.04718802282184377
5103,1,0,1,1,72,1,0,0,2,2,0,2,2,0,2,0,0,68.4,4855.35,0,0.014087552905557786
2544,0,0,0,0,31,1,2,1,0,0,2,0,0,2,0,1,2,89.9,2806.9,1,0.032028216181552605
4882,1,1,1,0,18,1,0,1,0,0,0,0,0,2,0,0,2,78.55,1422.65,1,0.05521386145573401
4868,1,0,1,0,11,1,0,0,0,0,0,0,2,0,0,1,0,55.05,608.15,0,0.09052043081476609
1882,0,0,1,1,33,1,0,2,1,1,1,1,1,1,2,0,1,19.8,641.35,0,0.03087237857644032
2051,0,1,0,0,62,1,2,1,0,0,0,0,2,0,1,0,2,84.45,4959.15,0,0.01702912797556033
1384,0,0,0,0,1,0,1,0,0,0,2,2,0,0,0,0,3,35.9,35.9,0,1.0
2702,1,0,1,0,16,1,0,1,2,2,0,0,0,0,0,0,0,80.75,1321.3,0,0.061114054340422316
5099,1,0,1,1,22,1,2,0,0,0,2,2,2,2,1,1,3,78.65,1663.75,0,0.04727272727272728
6888,0,0,1,1,49,1,0,0,2,0,2,2,0,0,0,0,0,61.75,3024.15,0,0.02041896069970074
4234,1,0,1,1,36,1,0,0,2,0,2,0,0,2,1,1,1,63.7,2188.5,0,0.02910669408270505
5692,1,0,1,0,42,1,2,1,0,2,2,2,0,2,0,1,2,99.45,4138.05,1,0.024033059049552326
3654,1,1,0,0,4,0,1,0,0,0,0,0,0,0,0,1,0,25.2,102.5,1,0.24585365853658536
